,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2009-04,0.011399999999999999,0.002,0.0342,0.0851,0.0207,0.0702,-0.04190000000000001,0.105,0.0791,0.0302,0.025,0.0401,0.0018,0.008,0.015,0.065,0.018600000000000002,0.1537,0.1005,-0.0129
2009-05,0.004699999999999999,0.0008,0.0141,0.059500000000000004,0.0407,0.06509999999999999,-0.0331,0.111,0.0621,0.043,-0.010700000000000001,0.0103,0.0128,0.073,0.0223,0.0192,0.029900000000000003,0.0917,0.0467,-0.018500000000000003
2009-06,0.0006,0.0001,0.0019,0.0209,0.0258,0.0088,-0.021400000000000002,0.012,0.0218,-0.0072,-0.026600000000000002,0.009300000000000001,-0.011000000000000001,0.017,0.0078000000000000005,0.0013,0.01,-0.006,0.008100000000000001,-0.0204
2009-07,0.0078000000000000005,0.0014000000000000002,0.0235,0.0682,0.0341,0.0327,-0.015700000000000002,0.084,0.073,0.0039000000000000003,0.020499999999999997,0.0203,-0.023,0.066,0.0209,0.0642,0.029500000000000002,0.09359999999999999,0.0664,0.0105
2009-08,-0.0043,-0.0007000000000000001,-0.0128,0.0231,0.017,0.020499999999999997,0.015600000000000001,0.025,0.025099999999999997,0.0097,0.018600000000000002,0.0141,0.0023,0.064,0.0152,0.02,0.0191,0.060700000000000004,0.017,0.0037
2009-09,-0.0012,-0.0002,-0.0036,0.06309999999999999,0.024300000000000002,0.0323,0.0426,0.042,0.049400000000000006,-0.0040999999999999995,0.0611,0.0059,-0.009300000000000001,0.055999999999999994,0.0116,0.010700000000000001,0.0126,0.048600000000000004,0.0668,0.0366
2009-10,0.005600000000000001,0.001,0.0169,0.0217,0.0109,0.0111,-0.029300000000000003,-0.022000000000000002,0.0239,-0.019,-0.0373,-0.0008,-0.0348,-0.01,0.0105,-0.0356,0.0116,-0.048799999999999996,-0.0296,-0.0043
2009-11,-0.0024,-0.0004,-0.0070999999999999995,0.0147,0.009000000000000001,0.0331,0.0507,0.013000000000000001,0.0092,-0.0079,0.048600000000000004,0.022400000000000003,0.021099999999999997,0.043,0.0073,0.006,0.008199999999999999,0.0557,0.0484,0.058600000000000006
2009-12,0.0031,0.0005,0.009300000000000001,0.0352,0.0152,0.008,-0.020499999999999997,0.027999999999999997,0.0274,0.0192,0.0115,0.010700000000000001,-0.0479,0.046,-0.0008,0.0527,-0.0104,0.0255,0.0581,-0.037599999999999995
2010-01,-0.003,-0.0005,-0.0091,0.0245,0.0116,0.0033,-0.0227,-0.031,0.0175,-0.0059,-0.0528,-0.019,-0.039,0.035,0.015600000000000001,-0.0166,0.0212,-0.0297,-0.051699999999999996,0.0218
2010-02,0.0031,0.0005,0.009399999999999999,0.0052,-0.0001,0.0097,0.016200000000000003,-0.004,0.0040999999999999995,-0.0064,0.042,0.014499999999999999,0.0118,0.032,0.0036,-0.0144,0.0043,0.0339,0.0256,0.0276
2010-03,0.011200000000000002,0.002,0.0337,0.0398,0.0161,0.029500000000000002,0.0653,0.06,0.0281,0.0018,0.09210000000000002,0.019299999999999998,0.0818,0.079,0.0028000000000000004,0.0438,-0.0011,0.0857,0.0681,-0.0134
2010-04,0.0039000000000000003,0.0007000000000000001,0.0118,0.0256,0.0101,0.0009,0.0348,0.0,0.019,0.0146,0.0327,0.0043,0.0182,0.035,0.005699999999999999,-0.0132,0.0171,0.013999999999999999,0.0233,0.0279
2010-05,-0.012199999999999999,-0.0021,-0.0365,-0.0349,-0.0184,-0.047,-0.0783,-0.085,-0.0363,0.0018,-0.0901,-0.0378,-0.0458,-0.057,0.0004,-0.0034000000000000002,0.0058,-0.08,-0.0866,0.004
2010-06,-0.0075,-0.0013,-0.0226,0.0067,-0.0052,-0.013300000000000001,-0.013300000000000001,0.0,0.0144,0.0297,-0.0344,-0.0197,-0.0022,-0.021,0.0044,0.0032,0.0175,-0.056900000000000006,-0.0516,0.0352
2010-07,0.0032,0.0006,0.0097,0.0333,0.0152,0.0276,-0.0052,0.032,0.035,0.0008,0.0256,0.0336,-0.0086,0.034,0.0074,-0.0342,0.0121,0.0687,0.086,0.0144
2010-08,-0.0040999999999999995,-0.0007000000000000001,-0.0124,-0.0032,0.0014000000000000002,-0.0137,0.0348,-0.028999999999999998,0.0019,-0.0292,-0.0042,-0.0129,0.0275,0.006,0.0043,-0.01,0.0139,-0.0557,-0.042,0.0291
2010-09,0.0101,0.0018,0.030299999999999997,0.0296,0.0134,0.059699999999999996,0.0391,0.078,0.0271,-0.0182,0.0832,0.0369,0.0359,0.04,0.0066,0.0008,0.0063,0.10300000000000001,0.1231,0.0331
2010-10,-0.0045000000000000005,-0.0008,-0.013500000000000002,0.0291,0.0195,0.023,0.0271,0.018000000000000002,0.0225,0.0171,0.0342,0.0102,0.0391,0.049,0.0111,0.0085,0.0043,0.0301,0.027000000000000003,0.024
2010-11,0.0022,0.0004,0.0066,-0.0074,0.0040999999999999995,-0.0067,-0.0281,-0.027000000000000003,-0.0149,0.0044,-0.0067,0.0012,-0.008199999999999999,0.001,-0.0069,-0.0102,-0.0051,0.0044,0.043899999999999995,-0.0109
2010-12,0.0012,0.0002,0.0034999999999999996,0.0242,0.0139,0.047,0.0575,0.049,0.0177,0.0241,0.0834,0.0195,0.036000000000000004,0.068,-0.0018,-0.0031,-0.016399999999999998,0.0699,0.0462,0.0538
2011-01,-0.004699999999999999,-0.0008,-0.0141,0.024,0.0176,0.0132,-0.0128,0.016,0.0196,0.012199999999999999,-0.0106,0.008100000000000001,-0.0077,0.039,0.0066,0.0393,0.0004,0.0327,0.0134,-0.0155
2011-02,0.0058,0.001,0.0175,0.011699999999999999,0.014199999999999999,0.02,0.025099999999999997,0.02,0.0131,0.023399999999999997,0.034300000000000004,0.009899999999999999,0.0177,0.035,0.0012,-0.0006,0.0014000000000000002,0.0296,0.035699999999999996,0.0263
2011-03,0.0072,0.0013,0.0216,0.0019,0.005699999999999999,0.0109,-0.0255,-0.013000000000000001,0.0008,-0.0064,-0.0167,0.0064,-0.021400000000000002,0.009000000000000001,0.004699999999999999,-0.0262,-0.0007000000000000001,-0.0083,0.0051,0.0137
2011-04,0.0024,0.0004,0.0073,0.018000000000000002,0.0076,0.0262,0.0608,0.03,0.013500000000000002,0.0086,0.07919999999999999,0.0139,0.0285,0.013999999999999999,0.0043,-0.0202,0.013500000000000002,0.0323,0.0241,0.051
2011-05,-0.0046,-0.0008,-0.0137,0.0027,-0.0025,-0.009300000000000001,-0.0441,-0.019,0.0052,0.0036,-0.0639,-0.003,-0.0446,-0.004,0.0034999999999999996,0.003,0.0111,-0.0125,-0.0161,-0.0097
2011-06,-0.001,-0.0002,-0.0029,-0.0152,-0.0074,-0.011200000000000002,-0.042199999999999994,-0.013999999999999999,-0.0097,0.0451,-0.0287,-0.0098,-0.0259,-0.027999999999999997,-0.0007000000000000001,-0.0209,-0.0062,-0.027200000000000002,-0.0101,-0.0011
2011-07,-0.008,-0.0014000000000000002,-0.0239,0.0103,0.0009,-0.013600000000000001,0.0395,-0.008,0.0113,0.0433,0.0334,-0.0079,0.0189,0.002,0.0045000000000000005,-0.032799999999999996,0.0129,-0.0111,-0.0204,0.0408
2011-08,-0.005699999999999999,-0.001,-0.017,-0.0436,-0.019299999999999998,-0.0326,-0.0143,-0.054000000000000006,-0.0414,-0.0199,-0.061,-0.019799999999999998,-0.032,-0.027999999999999997,-0.0079,-0.0323,0.0064,-0.058600000000000006,-0.0675,0.049400000000000006
2011-09,-0.0149,-0.0026,-0.0447,-0.0296,-0.0203,-0.0537,-0.0212,-0.096,-0.0325,0.0126,-0.068,-0.021099999999999997,-0.02,-0.036000000000000004,-0.0031,0.0048,0.0031,-0.0867,-0.1017,-0.0019
2011-10,0.0109,0.0019,0.0326,0.049100000000000005,0.0062,0.0776,-0.0297,0.06,0.061799999999999994,-0.0048,0.0479,0.0334,-0.021099999999999997,0.008,0.0062,-0.0179,0.003,0.12240000000000001,0.1457,-0.01
2011-11,-0.0063,-0.0011,-0.018799999999999997,-0.016399999999999998,-0.0066,0.0067,-0.0014000000000000002,-0.043,-0.023799999999999998,0.013500000000000002,-0.009899999999999999,0.0058,0.0048,-0.003,-0.0011,-0.015300000000000001,-0.0034999999999999996,-0.0116,-0.0014000000000000002,0.009000000000000001
2011-12,-0.0003,0.0,-0.0008,0.0223,0.0014000000000000002,0.0025,0.005699999999999999,-0.015,0.0258,-0.0068000000000000005,0.0016,0.015,0.0158,-0.006,0.0049,-0.005699999999999999,0.0105,0.0021,-0.0271,0.0012
2012-01,0.008,0.0014000000000000002,0.0242,0.038,0.0175,0.0315,-0.0242,0.073,0.032,0.0109,0.0253,0.0087,0.0109,0.039,0.009399999999999999,0.0308,0.0125,0.0475,0.0599,-0.0070999999999999995
2012-02,0.0064,0.0011,0.0192,0.0259,0.0173,0.0229,-0.0147,0.051,0.0183,-0.0070999999999999995,0.009000000000000001,0.0116,0.0231,0.01,0.0044,0.043899999999999995,0.0038,0.053200000000000004,0.053899999999999997,0.0028000000000000004
2012-03,-0.0018,-0.0003,-0.0055000000000000005,-0.0025,0.0144,0.0111,-0.0282,-0.001,0.0002,0.0003,-0.0039000000000000003,0.0079,-0.0089,0.015,0.0034999999999999996,0.033,-0.0015,0.031200000000000002,0.029900000000000003,-0.0039000000000000003
2012-04,0.0,0.0,0.0001,0.009300000000000001,0.0036,-0.0040999999999999995,0.0144,-0.018000000000000002,0.009399999999999999,-0.009399999999999999,0.0062,0.0033,0.0055000000000000005,-0.001,0.0054,-0.030299999999999997,0.009000000000000001,-0.0109,-0.0109,0.0044
2012-05,-0.0109,-0.0019,-0.0326,-0.0137,-0.0033,-0.0495,0.0235,-0.095,-0.016200000000000003,-0.0285,-0.0087,-0.024700000000000003,0.0753,-0.026000000000000002,0.0002,-0.0287,0.008100000000000001,-0.0758,-0.09179999999999999,-0.0044
2012-06,0.0048,0.0008,0.014499999999999999,0.0187,0.0019,0.026000000000000002,-0.0341,0.04,0.0218,0.0019,-0.034300000000000004,0.024300000000000002,-0.0527,0.002,0.003,-0.012,0.0017000000000000001,0.04769999999999999,0.0148,-0.018799999999999997
2012-07,0.0012,0.0002,0.0037,0.0184,0.009300000000000001,0.0052,0.0437,0.005,0.0167,-0.004,0.0296,0.010700000000000001,0.0404,0.015,0.0062,-0.0245,0.0184,0.013300000000000001,-0.008,0.0151
2012-08,0.0016,0.0003,0.0049,0.014499999999999999,0.0137,0.0276,-0.0189,0.017,0.012,-0.001,0.0113,0.0048,-0.0141,0.017,0.005,0.033,0.0037,0.034300000000000004,0.0321,0.0063
2012-09,0.0033,0.0006,0.0098,0.0128,0.0146,0.0124,-0.0232,0.028999999999999998,0.011699999999999999,0.0,-0.0003,0.006999999999999999,-0.030699999999999998,0.034,0.006,0.0304,0.005699999999999999,0.038,0.0208,0.0125
2012-10,0.0021,0.0004,0.0063,0.0103,0.01,-0.0089,-0.0204,-0.021,0.008,0.024,-0.0104,-0.0069,-0.0365,0.025,0.003,-0.0208,0.0059,-0.018600000000000002,-0.0407,-0.0046
2012-11,0.003,0.0005,0.009000000000000001,0.0079,0.0066,0.0106,0.0149,0.032,0.0097,0.039,0.031200000000000002,-0.0033,-0.0034000000000000002,0.028999999999999998,0.0019,0.0288,0.0016,0.0053,0.0278,-0.0053
2012-12,0.0037,0.0006,0.0111,0.0204,0.013600000000000001,0.0178,0.014199999999999999,0.061,0.013999999999999999,0.039,0.023399999999999997,0.0015,0.005,0.034,0.003,0.057699999999999994,0.0026,0.0034999999999999996,0.0116,0.009300000000000001
2014-01,-0.0048,-0.0008,-0.0144,0.0077,-0.0024,-0.0151,-0.0246,-0.036000000000000004,0.0062,0.013999999999999999,-0.0528,-0.0159,-0.0325,-0.019,0.004,-0.0077,0.0166,-0.030600000000000002,-0.0101,-0.0016
2014-02,0.0006,0.0001,0.0018,0.0217,0.0246,0.0275,0.0447,0.047,0.0194,0.054000000000000006,0.0741,0.0137,0.0104,0.044000000000000004,0.0028000000000000004,0.0216,0.0058,0.0408,0.052000000000000005,0.02
2014-03,0.0037,0.0007000000000000001,0.011200000000000002,0.0014000000000000002,-0.019,0.0085,-0.001,-0.008,0.0014000000000000002,0.022000000000000002,0.011200000000000002,0.0074,0.0063,0.009000000000000001,0.0,-0.0447,0.0007000000000000001,0.013600000000000001,-0.04769999999999999,-0.0025
2014-04,-0.0023,-0.0004,-0.0068000000000000005,0.0031,-0.0134,-0.0017000000000000001,0.0318,-0.006999999999999999,0.0048,-0.013000000000000001,0.0161,0.0034000000000000002,0.015,-0.011000000000000001,0.0039000000000000003,-0.0126,0.0102,0.0009,-0.0287,0.009899999999999999
2014-05,0.0049,0.0009,0.0147,0.0116,0.0165,0.018000000000000002,0.0319,0.021,0.008,0.049,0.0286,0.0086,0.0333,0.018000000000000002,0.005,0.022099999999999998,0.0111,0.0199,0.0305,0.013999999999999999
2014-06,-0.0095,-0.0017000000000000001,-0.0287,0.0105,0.0132,0.013300000000000001,0.021400000000000002,0.021,0.005699999999999999,0.054000000000000006,0.0166,0.0068000000000000005,0.0096,0.019,0.0007000000000000001,0.0124,0.0015,0.0302,0.038900000000000004,0.010700000000000001
2014-07,0.008,0.0014000000000000002,0.0241,-0.011899999999999999,-0.0002,-0.0046,-0.01,0.0,-0.0137,-0.016,-0.016399999999999998,-0.0078000000000000005,-0.0141,-0.013000000000000001,-0.0003,0.0127,-0.0017000000000000001,-0.0132,-0.0276,-0.019299999999999998
2014-08,0.0059,0.001,0.0177,0.019299999999999998,0.0059,0.0098,0.0304,-0.005,0.018500000000000003,0.044000000000000004,0.0472,0.0171,0.0408,0.017,0.0018,-0.0068000000000000005,0.0096,0.0339,0.0559,0.0189
2014-09,0.0165,0.0029,0.0496,-0.0217,0.0009,-0.0144,0.0066,-0.032,-0.0212,0.015,0.003,-0.0044,0.0348,-0.003,-0.0024,0.0298,-0.005,-0.0231,-0.026000000000000002,-0.0296
2014-10,0.004699999999999999,0.0008,0.013999999999999999,0.0097,-0.006,0.0066,0.0271,-0.024,0.0199,-0.004,0.0318,-0.0037,-0.0206,-0.013999999999999999,0.0004,-0.0285,0.0074,0.022799999999999997,0.0276,-0.0067
2014-11,0.0069,0.0012,0.0207,0.001,0.030299999999999997,0.0206,0.0194,0.019,-0.0051,0.0,0.0472,0.0075,0.0691,0.024,0.0024,0.0524,0.0074,0.0174,0.0252,0.0116
2014-12,0.0034999999999999996,0.0006,0.0105,-0.018000000000000002,0.0028000000000000004,-0.0018,-0.0115,-0.019,-0.0104,-0.006,-0.0002,0.0006,0.0144,-0.013000000000000001,-0.004,0.0285,0.0012,-0.0987,-0.0178,0.0004
2015-01,0.0106,0.0019,0.0319,0.0017000000000000001,0.0073,-0.019299999999999998,0.015,0.001,0.0101,-0.008,-0.0001,-0.011200000000000002,0.040999999999999995,-0.023,0.0064,0.0471,0.022799999999999997,-0.0362,-0.0009,0.055
2015-02,0.004699999999999999,0.0008,0.014199999999999999,0.0242,0.0202,0.0369,0.0034999999999999996,0.033,0.0209,0.04,0.029900000000000003,0.025,-0.0101,0.048,-0.0009,0.0339,-0.0070999999999999995,0.057699999999999994,0.0698,0.018000000000000002
2015-03,0.0054,0.001,0.0163,-0.005699999999999999,0.0104,-0.0149,0.038599999999999995,-0.02,-0.0063,0.019,0.0392,-0.0026,0.0203,0.01,0.0034999999999999996,0.0109,0.0038,-0.018600000000000002,-0.0008,0.02
2015-04,-0.0049,-0.0009,-0.0148,0.0131,-0.0028000000000000004,0.012199999999999999,-0.0298,0.045,0.01,0.03,-0.042199999999999994,0.006,-0.0353,0.005,0.0013,0.0125,-0.0042,0.0199,-0.0048,-0.008
2015-05,0.0068000000000000005,0.0012,0.0204,0.0044,0.0104,0.0021,-0.0089,0.002,0.0024,0.027999999999999997,-0.0113,0.009300000000000001,-0.0301,0.019,0.0014000000000000002,0.0369,-0.0022,0.0039000000000000003,0.024300000000000002,0.012
2015-06,-0.0060999999999999995,-0.0011,-0.0183,-0.0144,-0.0059,-0.015600000000000001,-0.0308,-0.026000000000000002,-0.0148,-0.018000000000000002,-0.0331,-0.0060999999999999995,-0.056299999999999996,-0.008,-0.0017000000000000001,-0.0395,-0.0113,-0.0168,-0.0103,-0.027000000000000003
2015-07,0.0055000000000000005,0.001,0.0165,0.0008,0.006999999999999999,0.0023,0.054299999999999994,-0.023,0.005,-0.006999999999999999,0.0547,0.0134,0.0784,0.008,0.0014000000000000002,0.026000000000000002,0.0052,0.0075,0.0392,0.008
2015-08,-0.0052,-0.0009,-0.0155,-0.0146,-0.030299999999999997,-0.0346,-0.0317,-0.064,-0.012199999999999999,-0.055999999999999994,-0.0633,-0.0281,-0.0625,-0.052000000000000005,-0.0017000000000000001,-0.041100000000000005,-0.0022,-0.06480000000000001,-0.06849999999999999,-0.047
2015-09,0.0002,0.0,0.0005,-0.0296,-0.0395,-0.0151,0.033,-0.016,-0.0279,-0.08,0.015700000000000002,-0.0089,0.050199999999999995,-0.045,0.0024,-0.0092,0.006,-0.0433,-0.0454,-0.001
2015-10,0.0053,0.0009,0.0158,0.026000000000000002,0.0187,0.0425,-0.022000000000000002,0.064,0.0326,0.017,0.0183,0.0269,-0.0248,0.047,0.0003,0.053200000000000004,0.0009,0.06709999999999999,0.0675,0.023
2015-11,0.0032,0.0006,0.009399999999999999,-0.0183,0.0021,0.004699999999999999,0.0346,-0.01,-0.0202,0.012,0.028999999999999998,0.0017000000000000001,0.0708,-0.002,-0.0017000000000000001,-0.0159,-0.0032,-0.0023,0.008100000000000001,0.008
2015-12,-0.002,-0.0004,-0.006,-0.0269,-0.0034999999999999996,-0.0182,0.0034999999999999996,-0.011000000000000001,-0.016399999999999998,0.063,-0.0053,-0.0011,-0.0524,-0.01,-0.0015,-0.0176,-0.0034999999999999996,-0.1,-0.0217,-0.024
2016-01,0.0036,0.0006,0.0108,-0.013500000000000002,-0.02,-0.050199999999999995,0.0471,-0.069,-0.009000000000000001,0.021,0.0008,-0.031,0.0471,-0.034,0.0036,-0.041299999999999996,0.0126,-0.069,-0.08869999999999999,0.005
2016-02,0.0033,0.0006,0.01,0.0044,-0.0239,-0.0018,0.0285,-0.016,0.0048,0.02,0.027999999999999997,0.005600000000000001,0.0565,-0.005,-0.0007000000000000001,-0.019799999999999998,0.0072,0.0022,-0.0271,-0.04
2016-03,-0.0127,-0.0022,-0.0382,0.0264,0.008100000000000001,0.053099999999999994,-0.0001,0.07,0.0315,0.033,0.043899999999999995,0.019799999999999998,-0.0189,0.018000000000000002,0.0036,0.0087,0.008199999999999999,0.0724,0.0575,-0.012
2016-04,0.0012,0.0002,0.0034000000000000002,0.0327,0.005,0.018799999999999997,-0.0216,0.009000000000000001,0.024900000000000002,0.033,-0.0019,0.0037,-0.0404,0.019,0.0024,0.015600000000000001,0.0051,0.029900000000000003,-0.0026,-0.013000000000000001
2016-05,0.0046,0.0008,0.0137,0.0049,0.0163,0.0027,0.011399999999999999,-0.018000000000000002,0.0022,0.013999999999999999,0.0167,0.0115,-0.0323,0.017,0.0004,0.028999999999999998,-0.0011,0.0103,0.0246,-0.001
2016-06,0.0077,0.0014000000000000002,0.0232,0.0023,-0.0089,-0.0172,0.0633,-0.027000000000000003,0.0058,0.015,0.0634,0.0038,0.0754,0.008,0.005600000000000001,-0.0471,0.0173,-0.019,-0.0274,-0.02
2016-07,-0.0048,-0.0008,-0.014499999999999999,0.0254,0.0053,0.032,0.0111,0.051,0.0246,0.024,0.0501,0.009399999999999999,0.0291,0.03,0.0015,0.0336,0.006,0.0596,0.0547,0.002
2016-08,0.001,0.0002,0.003,0.0208,0.021400000000000002,0.0222,-0.0129,0.026000000000000002,0.0196,0.016,-0.0115,0.0066,-0.018500000000000003,0.008,0.0004,0.0316,-0.0021,0.0183,0.0017000000000000001,0.006999999999999999
2016-09,0.002,0.0003,0.0059,0.0062,0.0062,-0.0017000000000000001,0.0102,0.006999999999999999,0.0049,0.002,0.0068000000000000005,0.0032,-0.013000000000000001,0.011000000000000001,0.0024,-0.004699999999999999,-0.0003,0.0005,0.0134,0.003
2016-10,0.0086,0.0015,0.0258,0.0011,0.0045000000000000005,-0.0046,-0.0269,-0.004,-0.0014000000000000002,-0.024,-0.042300000000000004,0.0023,-0.038599999999999995,-0.006999999999999999,-0.0005,-0.0005,-0.0072,-0.0134,-0.0239,0.061
2016-11,-0.008100000000000001,-0.0014000000000000002,-0.0242,0.0022,0.0149,0.0378,-0.0088,-0.009000000000000001,-0.0044,0.004,0.0141,0.0155,0.009899999999999999,-0.009000000000000001,-0.0026,0.015300000000000001,-0.020499999999999997,0.0518,-0.0017000000000000001,0.012
2016-12,0.008199999999999999,0.0014000000000000002,0.0246,0.0192,0.008,0.012,0.011399999999999999,0.008,0.0175,-0.006999999999999999,0.021099999999999997,0.0060999999999999995,0.026099999999999998,0.006,0.0027,0.0291,0.0022,0.0058,0.0042,0.018000000000000002
2017-01,-0.0036,-0.0006,-0.0108,0.013000000000000001,0.0219,0.011899999999999999,-0.0038,0.036000000000000004,0.011000000000000001,0.047,0.0084,0.0101,-0.022000000000000002,0.026000000000000002,0.0027,-0.0074,0.0011,0.019,0.053,-0.006
2017-02,0.0045000000000000005,0.0008,0.013600000000000001,0.015,0.0113,0.0282,0.026699999999999998,0.013000000000000001,0.014499999999999999,0.026000000000000002,0.0424,0.013500000000000002,0.0438,0.022000000000000002,0.0038,0.0091,0.0074,0.032,0.04,0.008
2017-03,0.0106,0.0019,0.0319,-0.0002,0.0096,-0.0062,0.0091,0.025,-0.0021,0.024,0.0076,0.004,-0.0302,0.008,0.0007000000000000001,0.0334,-0.0009,-0.0029,0.0108,0.013999999999999999
2017-04,0.0009,0.0002,0.0028000000000000004,0.0101,0.006500000000000001,0.0106,0.0121,0.016,0.011899999999999999,0.004,0.0191,0.0092,-0.0212,0.016,0.0027,0.0351,0.0074,0.009300000000000001,0.020499999999999997,-0.013000000000000001
2017-05,0.0048,0.0008,0.0143,0.0075,0.0131,0.0066,-0.0058,0.028999999999999998,0.009899999999999999,0.009000000000000001,-0.0060999999999999995,0.0063,-0.011000000000000001,0.022000000000000002,0.0028000000000000004,0.0414,0.0074,-0.0021,0.0298,-0.015
2017-06,0.001,0.0002,0.0029,0.0008,0.0144,0.0013,-0.0405,0.015,0.0022,0.004,-0.0302,0.0067,-0.038900000000000004,0.006999999999999999,0.0007000000000000001,-0.0187,0.0001,0.0096,-0.0101,-0.003
2017-07,0.0014000000000000002,0.0003,0.0043,0.0151,0.0126,0.0131,0.0063,0.045,0.0105,0.023,0.0134,0.009000000000000001,0.009399999999999999,0.009000000000000001,0.004,0.0113,0.0033,0.026099999999999998,0.0373,-0.002
2017-08,0.0068000000000000005,0.0012,0.0204,-0.0018,0.0111,-0.0072,0.0373,0.018000000000000002,0.0009,0.006,0.0363,0.0052,0.0507,0.013000000000000001,0.0019,0.025,0.0085,0.0016,0.0141,0.003
2017-09,-0.0048,-0.0008,-0.014499999999999999,0.0108,-0.0003,0.0131,-0.014499999999999999,0.013999999999999999,0.0076,-0.018000000000000002,0.0106,0.0102,-0.0641,0.011000000000000001,-0.0002,0.0305,-0.004,0.0225,-0.0034999999999999996,0.002
2017-10,-0.0006,-0.0001,-0.0017000000000000001,0.0046,0.0218,0.0191,0.0327,0.028999999999999998,0.004,0.0,0.0344,0.0067,0.08789999999999999,0.027999999999999997,0.0009,0.0633,0.0002,0.029500000000000002,0.0391,0.0173
2017-11,-0.0021,-0.0004,-0.0063,-0.0007000000000000001,-0.0177,-0.0019,-0.0045000000000000005,-0.006,-0.0046,-0.011000000000000001,0.0037,0.0088,0.0005,0.001,-0.0013,0.0096,-0.0029,0.0226,0.0161,0.0028000000000000004
2017-12,0.0027,0.0005,0.008,0.0052,0.006,0.0121,-0.0007000000000000001,0.022000000000000002,0.0021,0.006,0.0023,0.0042,0.020499999999999997,0.0,0.0008,-0.0032,0.0033,-0.07440000000000001,-0.004,0.004
2018-01,-0.0004,-0.0001,-0.0013,0.0086,0.036000000000000004,0.0338,-0.021400000000000002,0.046,0.003,0.043,-0.0013,0.0084,0.043899999999999995,0.037000000000000005,-0.0003,0.028300000000000002,-0.0083,0.084,0.0802,0.0334
2018-02,-0.0054,-0.001,-0.0163,-0.009899999999999999,0.0007000000000000001,-0.0165,-0.06,-0.035,-0.011399999999999999,0.011000000000000001,-0.0613,-0.0178,-0.0851,-0.03,-0.0014000000000000002,-0.0083,-0.0105,-0.0335,-0.011000000000000001,0.011399999999999999
2018-03,-0.0013,-0.0002,-0.004,-0.0058,-0.013300000000000001,-0.026099999999999998,0.025699999999999997,-0.02,-0.0058,0.024,0.0229,-0.0165,-0.0045000000000000005,-0.013999999999999999,0.0009,-0.0128,0.0044,-0.025099999999999997,-0.0149,-0.0109
2018-04,-0.01,-0.0017000000000000001,-0.03,0.0072,-0.0023,0.003,0.0058,0.009000000000000001,0.0055000000000000005,0.018000000000000002,0.0059,0.0070999999999999995,0.0141,0.006999999999999999,-0.0001,0.025,-0.0064,0.0044,0.0076,-0.006999999999999999
2018-05,0.0017000000000000001,0.0003,0.0052,0.0021,0.020099999999999996,-0.0016,0.0008,-0.005,-0.0034000000000000002,0.017,0.0213,0.015300000000000001,-0.0037,0.011000000000000001,0.0021,-0.013300000000000001,0.0076,0.0323,0.0475,0.0028000000000000004
2018-06,-0.0025,-0.0004,-0.0076,0.0007000000000000001,0.0032,0.0018,0.011200000000000002,-0.038,0.0034000000000000002,0.008,0.0064,0.002,0.020499999999999997,-0.004,-0.0001,-0.0184,-0.0021,-0.0015,0.0054,0.0125
2018-07,0.0034000000000000002,0.0006,0.0101,0.0128,-0.0055000000000000005,0.04019999999999999,-0.0255,0.004,0.0124,0.0,-0.0064,0.020499999999999997,0.0072,-0.003,0.0022,-0.0002,0.0013,0.0298,0.0101,-0.010700000000000001
2018-08,-0.013300000000000001,-0.0023,-0.04,0.0049,-0.0072,-0.0001,0.04,-0.035,0.0084,0.015,0.038,0.011200000000000002,0.0388,0.001,0.0032,-0.0019,0.005699999999999999,0.0401,0.0529,-0.0197
2018-09,0.0016,0.0003,0.0048,0.0048,0.0019,0.0017000000000000001,0.0128,0.003,0.005,-0.009000000000000001,0.0084,0.0037,-0.0086,0.001,0.0,-0.0027,-0.0072,0.0039000000000000003,-0.0039000000000000003,0.0086
2018-10,-0.0034999999999999996,-0.0006,-0.0104,-0.0196,-0.0323,-0.0528,0.0018,-0.075,-0.0171,-0.027000000000000003,-0.037200000000000004,-0.039900000000000005,-0.0665,-0.069,0.0001,-0.0501,-0.009399999999999999,-0.0928,-0.1009,0.036699999999999997
2018-11,0.0064,0.0011,0.0191,-0.0096,0.0008,0.0058,0.0138,0.004,-0.005600000000000001,-0.013999999999999999,0.0233,0.008199999999999999,-0.013600000000000001,0.013000000000000001,0.0001,-0.0274,0.004699999999999999,0.0067,0.0106,-0.0069
2018-12,-0.0025,-0.0004,-0.0074,-0.024399999999999998,-0.0241,-0.060599999999999994,0.0143,-0.038,-0.0192,-0.005,-0.0633,-0.0444,-0.0109,-0.062,0.0044,-0.0038,0.015700000000000002,-0.1949,-0.087,0.048
2020-01,-0.0027,-0.0005,-0.008,-0.0008,0.026699999999999998,-0.005,0.0008,-0.064,-0.0002,0.033,-0.0102,-0.0026,0.0021,0.012,0.006,-0.0171,0.0181,0.0066,0.0414,-0.0134
2020-02,-0.0144,-0.0025,-0.0433,-0.0152,0.002,-0.0455,-0.0575,-0.05,-0.0149,-0.027999999999999997,-0.0931,-0.0471,-0.0103,-0.066,0.0039000000000000003,-0.025699999999999997,0.0166,-0.0658,-0.0565,-0.042
